"TITRE de l'article";"DATE";"ID";"Collégien";"lycéen";"étudiant";"jeune diplômé";"parent";"équipe éducative et professionnels accompagnants";"métier";"formation/Etudes";"emploi";"agenda-événement";"procédure d’orientation";"handicap";"national";"régional";"académique";"multi-site";"international""";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Stage de fin d’études : 5 questions à se poser";"42644";"695583, 703493";"";"1";"1";"";"2";"2";"";"2";"";"";"1";"";"X";"";"";"";
"Master, mastère, MBA… s&apos;y retrouver dans les appellations ";"";"790389, 798840";"";"1";"1";"";"2";"2";"";"2";"";"";"1";"";"X";"";"";"";
"Le master";"42795";"652093, 831325";"";"1";"1";"";"2";"2";"";"2";"";"";"1";"";"X";"";"";"";
"Le grade de master ";"42095";"652100, 831326";"";"1";"1";"";"2";"2";"";"2";"";"";"1";"";"X";"";"";"";
"Le mastère spécialisé (MS) ";"42095";"652104, 831327";"";"1";"1";"";"2";"2";"";"2";"";"";"1";"";"X";"";"";"";
"Le mastère en sciences (MSc)";"42095";"652105, 831328";"";"1";"1";"";"2";"2";"";"2";"";"";"1";"";"X";"";"";"";
"Le Master of sciences (MSc) ";"42098";"652106, 831329";"";"1";"1";"";"2";"2";"";"2";"";"";"1";"";"X";"";"";"";
"Le master of business administration (MBA)";"42099";"652108, 831330";"";"1";"1";"";"2";"2";"";"2";"";"";"1";"";"X";"";"";"";
"&#10;Le &quot;master&quot; d’école";"42100";"652111, 831331";"";"1";"1";"";"2";"2";"";"2";"";"";"1";"";"X";"";"";"";
"Quelle reconnaissance pour les diplômes du supérieur ?";"";"790390, 798841";"";"1";"1";"";"2";"2";"";"2";"";"";"1";"";"X";"";"";"";
"Les diplômes nationaux ";"42125";"652914, 831332";"";"1";"1";"";"2";"2";"";"2";"";"";"1";"";"X";"";"";"";
"&#10;Les grades (licence, master, doctorat)";"42125";"652917, 831333";"";"1";"1";"";"2";"2";"";"2";"";"";"1";"";"X";"";"";"";
"&#10;Le titre d’ingénieur";"42125";"652918, 831334";"";"1";"1";"";"2";"2";"";"2";"";"";"1";"";"X";"";"";"";
"&#10;Les diplômes visés";"42125";"652920, 831335";"";"1";"1";"";"2";"2";"";"2";"";"";"1";"";"X";"";"";"";
"Le label de la CGE";"42125";"652921, 831336";"";"1";"1";"";"2";"2";"";"2";"";"";"1";"";"X";"";"";"";
"Les titres répertoriés au RNCP";"42125";"652923, 831337";"";"1";"1";"";"2";"2";"";"2";"";"";"1";"";"X";"";"";"";
"Les certificats d’écoles";"42125";"652925, 831338";"";"1";"1";"";"2";"2";"";"2";"";"";"1";"";"X";"";"";"";
"Diplômes : bientôt un service d’attestation numérique";"42675";"821571, 828441";"";"1";"1";"";"2";"2";"";"2";"";"";"1";"";"X";"";"";"";
"L&apos;alternance dans l’enseignement supérieur";"";"867030, 870652";"";"1";"1";"";"2";"2";"2";"2";"";"";"1";"";"X";"";"";"";
"Alternance dans l’enseignement supérieur : état des lieux";"41883";"587669, 594471";"";"1";"1";"";"2";"2";"2";"2";"";"";"1";"";"X";"";"";"";
"L&apos;apprentissage en écoles de commerce";"42064";"774800, 831324";"";"1";"1";"";"2";"2";"2";"2";"";"";"1";"";"X";"";"";"";
"L&apos;apprentissage à l&apos;université";"41944";"648612, 656086";"";"1";"1";"";"2";"2";"2";"2";"";"";"1";"";"X";"";"";"";
"L&apos;apprentissage en écoles d&apos;ingénieurs";"42826";"689065, 831323";"";"1";"1";"";"2";"2";"2";"2";"";"";"1";"";"X";"";"";"";
"Réorientation, quel scénario pour moi ?";"42856";"602890, 609707";"";"1";"1";"";"2";"2";"";"2";"";"";"1";"";"X";"";"";"";
"Se réorienter à l’université, c’est possible ";"42309";"624890, 831339";"";"1";"1";"";"2";"2";"";"2";"";"";"1";"";"X";"";"";"";
"L&apos;école expliquée aux parents";"";"892790, 896594";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"La mission de l&apos;École";"42309";"810821, 819146";"";"";"";"";"1";"2";"";"";"";"";"1";"";"X";"";"";"";
"L&apos;entrée à l&apos;école, l&apos;organisation de l&apos;école primaire";"42401";"839102, 845416";"";"";"";"";"1";"2";"";"";"";"";"1";"";"X";"";"";"";
"Le collège, le lycée et après";"42401";"843501, 847942";"";"";"";"";"1";"2";"";"";"";"";"1";"";"X";"";"";"";
"L&apos;organisation de la vie à l’école";"42430";"839109, 845417";"";"";"";"";"1";"2";"";"";"";"";"1";"";"X";"";"";"";
"L&apos;école dès 2 ans, c’est possible !";"42125";"859945, 863647";"";"";"";"";"1";"2";"";"";"";"";"1";"";"X";"";"";"";
"La rentrée scolaire 2016 au collège";"42522";"860669, 864396";"";"";"";"";"1";"2";"";"";"";"";"1";"";"";"";"";"";
"Téléchargez le guide gratuit Onisep &quot;Entrer en 6e – Découvrir le collège&quot; rentrée 2017";"42491";"731626, 739648";"";"";"";"";"1";"2";"";"";"";"";"1";"";"X";"";"";"";
"Vos questions nos réponses";"";"783229, 791676";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Ecole élémentaire Mon enfant est en CM2";"42461";"783758, 792194";"";"";"";"";"1";"2";"";"";"";"";"1";"2";"X";"";"";"";
"Mon enfant est au collège (dossier)";"";"790432, 798885";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Mon enfant est en 6e";"42461";"783760, 792196";"2";"";"";"";"1";"2";"";"";"";"";"1";"2";"X";"";"";"";
"Mon enfant est en 5e ou en 4e";"42461";"783710, 792143";"2";"";"";"";"1";"2";"";"";"";"";"1";"2";"X";"";"";"";
"Mon enfant est en 3e";"42461";"783700, 792133";"2";"";"";"";"1";"2";"";"";"";"";"1";"2";"X";"";"";"";
"Mon enfant est au Lycée (dossier)";"";"792052, 800563";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Mon enfant est en seconde";"42309";"792056, 800567";"";"2";"";"";"1";"2";"";"";"";"";"1";"2";"X";"";"";"";
"Mon enfant est en première";"42309";"792055, 800566";"";"2";"";"";"1";"2";"";"";"";"";"1";"2";"X";"";"";"";
"Mon enfant est en terminale";"42309";"792057, 800568";"";"2";"";"";"1";"2";"";"2";"";"";"1";"3";"X";"";"";"";
"Mon enfant est en CAP";"42309";"792058, 800569";"";"2";"";"";"1";"2";"";"2";"3";"";"1";"4";"X";"";"";"";
"Mon enfant est en bac pro";"42309";"792054,  800565";"";"2";"";"";"1";"2";"";"2";"3";"";"1";"4";"X";"";"";"";
"Mon enfant est apprenti/e (dossier)";"";"792053, 800564";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Mon enfant est en CAP en apprentissage";"42309";"804687,  813302";"";"2";"";"";"1";"2";"";"2";"3";"";"1";"4";"X";"";"";"";
"Mon enfant est en bac pro en apprentissage";"42309";"804688, 813303";"";"2";"";"";"1";"2";"";"2";"3";"";"1";"4";"X";"";"";"";
"Mon enfant fait des études supérieures";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Mon enfant est étudiant";"42309";"792068, 800580";"";"";"2";"";"1";"2";"";"2";"";"";"1";"4";"X";"";"";"";
"Comprendre l&apos;école : l&apos;entrée en 6e ";"";"866841, 870500";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"l&apos;entrée en 6e";"";"860654  864384";"2";"";"";"";"1";"";"";"";"";"";"1";"";"X";"";"";"";
"L&apos;inscription au collège";"42522";"860659, 862594";"2";"";"";"";"1";"";"";"";"";"";"1";"";"X";"";"";"";
"Les interlocuteurs au collège";"42522";"860799, 864519";"2";"";"";"";"1";"2";"";"";"";"";"1";"";"X";"";"";"";
"Comment suivre la scolarité de mon enfant au collège";"42522";"860657, 864387";"2";"";"";"";"1";"2";"";"";"";"";"1";"";"X";"";"";"";
"Aider mon enfant pour son projet d&apos;orientation";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Kit Parents : Aider mon enfant pour son projet d&apos;orientation";"42644";"885878, 889583";"2";"";"";"";"1";"2";"";"";"";"";"1";"";"X";"";"";"";
"Discuter avec votre enfant";"42491";"514924, 520897";"";"";"";"";"1";"2";"";"";"";"";"1";"";"X";"";"";"";
"Trouver un stage en entreprise";"42644";"716104, 724296";"1";"1";"1";"";"1";"2";"2";"";"";"";"1";"";"X";"";"";"";
"Aider mon enfant à s&apos;orienter après la 3e";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Kit Parents : Aider mon enfant à s&apos;orienter après la 3e";"42675";"892464, 896255";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Guides-d-orientation";"";"845305, 849235";"2";"";"";"";"1";"2";"2";"2";"";"";"1";"";"X";"";"";"";
"Choisir la voie professionnelle";"42522";"434430, 438299";"2";"2";"";"";"1";"2";"1";"2";"";"";"1";"";"X ";"";"";"";
"La classe de seconde générale et technologique";"42064";"434257, 438095";"";"2";"";"";"1";"2";"";"";"";"";"1";"";"X";"";"";"";
"Aider mon enfant à s&apos;orienter après le Bac";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Kit Parents : aider mon enfant à s&apos;orienter après le bac ";"";"903218, 906886";"";"2";"2";"";"1";"2";"";"";"";"";"1";"";"X";"";"";"";
"Que faire après le bac ?";"";"337926, 341763";"";"2";"2";"";"1";"2";"";"";"";"";"1";"";"X";"";"";"";
"Sport: STAPS ou pas ?";"";"821421, 828330";"";"2";"2";"";"1";"2";"";"";"";"";"1";"";"X";"";"";"";
"Psycho ou pas ? ";"";"903408, 907047";"";"";"";"";"1";"2";"";"";"";"";"1";"";"X";"";"";"";
"Représentants des parents d&apos;élèves (dossier)";"";"879050, 882803";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Le calendrier scolaire";"42614";"878099, 88177";"1";"1";"1";"1";"1";"1";"";"";"";"1";"";"";"X";"";"";"";
"Conseil d&apos;école, conseil de classe, commission d&apos;appel..";"42614";"878101, 881774";"2";"2";"";"";"1";"2";"";"";"";"";"1";"";"X";"";"";"";
"Les élections des représentants des parents d&apos;élèves";"42583";"878100, 881773";"";"";"";"";"1";"2";"";"";"";"";"1";"";"X";"";"";"";
"Les représentants de parents d&apos;élèves : ce qu&apos;il faut savoir";"42614";"878083, 881750";"";"";"";"";"1";"2";"";"";"";"";"1";"";"X";"";"";"";
"Présentation des principales associations de parents d&apos;élèves";"42644";"878866, 882613";"";"";"";"";"1";"2";"";"";"";"";"1";"";"X";"";"";"";
"Des représentants de parents d&apos;élèves témoignent";"42644";"879099, 882854";"";"";"";"";"1";"2";"";"";"";"";"1";"";"X";"";"";"";
"Agriculture ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"X";"";"";"";
"Les métiers et l&apos;emploi dans l&apos;agriculture";"42912";"893573, 897415";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"";"";"";"";
"Les formations pour exercer dans l&apos;agriculture";"42887";"893581, 897419";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Revivez le tchat avec Nicolas Jousserand, docteur vétérinaire";"41730";"768220, 776490";"";"1";"2";"";"3";"3";"1";"1";"2";"";"3";"";"X";"";"";"";
"Art - Design ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi dans l&apos;art et le design";"42401";"893609, 897447";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations pour exercer dans l&apos;art et le design";"42401";"893612, 897449";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Les professionnels du design à CBA";"41306";"901387, 831465";"";"1";"2";"";"3";"3";"1";"";"";"";"3";"";"X";"";"";"";
"Quiz : métiers de l&apos;art et du design";"42461";"859278, 862993";"";"1";"2";"";"3";"3";"1";"1";"2";"";"3";"";"X";"";"";"";
"Architecture, urbanisme, paysage";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi dans l&apos;architecture, l&apos;urbanisme et le paysage ";"42644";"893589, 897431";"";"1";"2";"";"3";"3";"1";"3";"2";"";"3";"";"X";"";"";"";
"Les formations pour exercer dans l&apos;architecture, l&apos;urbanisme et le paysage ";"42644";"893593, 897433";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Revivez le tchat avec Guillaume, architecte ";"41609";" 689830, 832534";"";"1";"2";"";"3";"3";"1";"1";"1";"";"3";"";"X";"";"";"";
"Artisanat d&apos;art";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi dans l&apos;artisanat d&apos;art ";"42401";"893894, 897692)";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations pour exercer dans l&apos;artisanat d&apos;art";"42401";"893895, 897693";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Arts du spectacle";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi dans les arts du spectacle ";"42461";"893742, 897558";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations pour exercer dans les arts du spectacle ";"42461";"893744, 897560";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Audiovisuel";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi dans l&apos;audiovisuel ";"42491";"893735, 897555";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations pour exercer dans l&apos;audiovisuel ";"42795";"893739, 897556";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Quiz : les métiers de l&apos;audiovisuel ";"42401";"840665, 845826";"";"1";"2";"";"3";"3";"1";"1";"2";"";"3";"";"X";"";"";"";
"Automobile ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi";"42795";"893780, 897590";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations";"42795";"893782, 897592";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Quiz : les métiers de l&apos;automobile";"42430";"842704, 847245";"";"1";"2";"";"3";"3";"1";"1";"2";"";"3";"";"X";"";"";"";
"Banque et assurance";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi dans la banque et l&apos;assurance";"42552";"893791, 897600";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations pour exercer dans la banque et l&apos;assurance";"42705";"893795, 897602";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Quiz : les métiers de la banque, de la finance et de l&apos;assurance";"aout 2016";"878364, 882065";"";"1";"2";"";"3";"3";"1";"1";"2";"";"3";"";"X";"";"";"";
"En images : en direct d’une agence";"42552";"901367, 831367";"";"1";"2";"";"3";"3";"1";"2";"";"";"3";"";"X";"";"";"";
"Bâtiment et travaux publics (BTP)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi dans le BTP ";"42644";"893595, 897436";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations pour exercer dans le BTP ";"42644";"893597, 897439";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Diaporama sonore : Dans les coulisses du bâtiment ";"42461";"901388, 862591";"";"1";"2";"";"3";"3";"1";"2";"";"";"3";"";"X";"";"";"";
"Quiz : les métiers du bâtiment et des travaux publics ";"41913";"740582, 748630";"";"1";"2";"";"3";"3";"1";"1";"2";"";"3";"";"X";"";"";"";
"Commerce et distribution";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi dans le commerce et la distribution ";"42461";"893840, 897644";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations pour exercer dans le commerce et la distribution ";"42461";"893842, 897645";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Communication";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi dans la communication ";"42461";"893847, 897649";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations pour exercer dans la communication ";"42461";"893852,  897651";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Comptabilité, gestion , ressources humaines";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi dans la comptabilité, la gestion et les ressources humaines";"42736";"893763, 897574";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations pour exercer dans la comptabilité, la gestion et les ressources humaines";"42736";"893763, 897574";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Reportage chez Wonderbox";"42795";"901389, 896572";"";"1";"2";"";"3";"3";"1";"1";"2";"";"3";"";"X";"";"";"";
"Construction aéronautique, ferroviaire et navale";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi";"42795";"912980, 897666";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations";"42795";"912981, 897671";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Les étapes de la fabrication d’un moteur d’avion";"41426";"901345, 831453";"";"1";"2";"";"3";"3";"1";"2";"";"";"3";"";"X";"";"";"";
"Revivez le tchat avec Romuald Segure, chargé d&apos;affaire dans l&apos;aéronautique";"41426";"664860, 832530";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Culture et patrimoine";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi dans la culture et le patrimoine ";"42401";"893885, 897683";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations pour exercer dans la culture et le patrimoine ";"42401";"893889, 897686";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Au musée, qui fait quoi ? ";"41883";"901226, 740184";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Défense";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi dans la défense ";"42552";"896136, 899930";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations pour exercer dans la défense ";"42552";"896138, 899933";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Quiz : les métiers de la défense et de la sécurité ";"41760";"716363, 724441";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Droit et justice";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi dans le droit et la justice ";"42491";"896149, 899941";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations pour exercer dans le droit et la justice ";"42705";"896150, 899945";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Au procès, qui fait quoi ? ";"42370";"901224, 827549";"";"1";"2";"";"3";"3";"1";"2";"";"";"3";"";"X";"";"";"";
"Revivez le tchat sur le métier de directrice de centre pénitentiaire";"42339";"839171, 845423";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Édition, librairie, bibliothèque";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers du livre ";"42795";"921832, 925131";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les métiers et l&apos;emploi dans le secteur du livre ";"42795";"896174, 899964";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations pour exercer dans le secteur du livre ";"42795";"896181, 899970";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Les acteurs de la chaîne du livre ";"42795";"911694, 915165";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Électronique ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi";"42795";"896158, 899950";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations";"42795";"896160, 899952";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Fabriquer des robots intelligents : une histoire de pros!";"42156";"901223, 788153";"";"1";"2";"";"3";"3";"1";"2";"";"";"3";"";"X";"";"";"";
"Revivez le tchat avec Alexis Aubreton, ingénieur produit en électronique";"41334";"640414, 832526";"";"1";"2";"";"3";"3";"1";"1";"2";"";"3";"";"X";"";"";"";
"Énergie";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi";"42522";"896190, 899982";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations";"42522";"896265, 900059";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Rencontre en images avec les pros d&apos;une centrale hydroélectrique";"42522";"901222, 871473";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Enseignement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi dans l&apos;enseignement";"42401";"896169, 899958";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations pour exercer dans l&apos;enseignement";"42401";"896176, 899968";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Diaporama sonore : Les professionnels de l&apos;école";"41730";"896176, 899968";"";"1";"2";"";"3";"3";"1";"2";"";"";"3";"";"X";"";"";"";
"Quiz : les métiers de l&apos;enseignement";"42430";"851838, : 855590";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Environnement";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi dans l&apos;environnement ";"42156";"896153, 899944";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations pour exercer dans l&apos;environnement ";"42156";"896154, 899947";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Protéger la nature : à chacun son métier ";"42248";"901221, 801062";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Revivez le tchat avec Arnaud Alary, pro du développement durable ";"41214";"624936, 832521";"";"1";"2";"";"3";"3";"1";"1";"2";"";"3";"";"X";"";"";"";
"Filière bois";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi dans le bois";"41306";"893884, 897680";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations pour exercer dans la filière bois";"41306";"893888, 897685";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Revivez le tchat avec Jérémie Lopez, ébéniste créateur";"41699";"703461, 711490";"";"1";"2";"";"3";"3";"1";"1";"2";"";"3";"";"X";"";"";"";
"Fonction publique";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi dans la fonction publique ";"42401";"913468, 916766";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations et concours de la fonction publique ";"42401";"913469, 916767";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Quiz : les métiers de la Fonction publique ";"42461";"852800, 856492";"";"1";"2";"";"3";"3";"1";"1";"2";"";"3";"";"X";"";"";"";
"Hôtellerie, restauration";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi dans le secteur de l&apos;hôtellerie et de la restauration ";"42064";"893863, 897662";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations pour exercer dans l&apos;hôtellerie et la restauration ";"42064";"893865, 897664";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Quiz : les métiers de l&apos;hôtellerie et la restauration ";"41913";"740627, 748681";"";"1";"2";"";"3";"3";"1";"1";"2";"";"3";"";"X";"";"";"";
"Revivez le tchat avec Caroline Benard, directrice d&apos;hôtel ";"41730";"722543, 730725";"";"1";"2";"";"3";"3";"1";"1";"2";"";"3";"";"X";"";"";"";
"Industrie chimique";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi";"42705";"893821, 897624";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations";"42705";"893832, 897630";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Rencontre avec les chimistes d’une usine de fabrication de peinture";"42705";"901368, 899955";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Industrie alimentaire";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi";"42795";"893825, 897625";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations";"42795";"893826, 897629";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Quiz : les métiers des industries alimentaires";"41913";"746458,  754527";"";"1";"2";"";"3";"3";"1";"1";"2";"";"3";"";"X";"";"";"";
"Informatique et réseaux";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi";"42856";"893837, 897635";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations";"42856";"893839, 897643";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Les professionnels des réseaux (reportage)";"41730";"903625, 717838";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Quiz : les métiers du numérique ";"42401";"903625, 717838";"";"1";"2";"";"3";"3";"1";"1";"2";"";"3";"";"X";"";"";"";
"Jeu vidéo";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi";"42186";"893786, 897596";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations";"42186";"893787, 897598";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Quiz : les métiers du jeu vidéo ";"42461";"853098, 856770";"";"1";"2";"";"3";"3";"1";"1";"2";"";"3";"";"X";"";"";"";
"Journalisme ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi";"41821";"896185, 899975";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations";"41821";"896188, 899978";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Logistique et transport ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"Les métiers et l&apos;emploi";"42614";"893661, 897486";"";"1";"2";"";"3";"3";"1";"";"2";"";"3";"";"X";"";"";"";
"Les formations";"42614";"893662, 897488";"";"1";"2";"";"3";"3";"2";"1";"";"";"3";"";"X";"";"";"";
"Diaporama sonore : les métiers de la Capitainerie";"42614";"903602, 881905";"";"1";"2";"";"3";"3";"1";"1";"2";"";"3";"";"X";"";"";"";
